"X79.999323843054" "X.7.50677650072544e.06" "X.7.62591146060225e.06" "X0.00493042995626432" "X2.53073369982515e.16" "X1.76794496405664e.10" "X6.40057486617906e.11" "X.6.51728515585853e.06" "X.1.80603981908953e.06" "X.1.37402381730563e.06" "X2.04062660857634e.05" "X2.80083676319579e.07" "X4.81270984532678e.08" "X1.17849196343541e.07" "X5.61843752160425e.08" "X.6.06198539524664e.08" "X5.28290469485326e.07" "X1.2829295473321e.05" "X.9.32286826404665e.09" "X2.92224112758275e.08" "X0.000152381388619655" "X.1.83427795502581e.09" "X3.34894210707006e.08" "X0.000128527444082547" "X.3.36768835404646e.14" "X.1.2546166620102e.09" "X2.81029901286768e.05" "X.1.29890392216479e.09" "X.9.09239095112225e.11" "X.1.21231879350129e.10" "X1.61913247804894e.09" "X.5.0184666480408e.10" "X.5.19561568865917e.10" "X.6.25308634374739e.05" "X.3.91168997799956e.11" "X3.90373606759359e.09" "X.8.44775052036111e.10" "X.8.44477687125255e.10" "X.1.5674630499961e.06" "X6.29695266947054e.08" "X.6.30091840287579e.08" "X.4.17657283682594e.13" "X6.76753566549403e.11" "X.6.07526087813322e.09" "X.2.51819362740885e.09" "X2.29053711889679e.09" "X6.27531702132648e.09" "X0" "X0.1" "X.0.00873724374573214"
"11" -0.0072285958798788 2.34041068710767e-05 0.000138915607878214 -7.16061307225259e-05 -1.00355489153774e-05 5.95872547616019e-06 0.000226087340383781 -0.000284558617313291 -0.0325772234238111 -1.58533829413573e-07 1.24431856748843e-12 -0.000625711780412021 -0.0131756191737986 -0.0124253435608668 -0.0220865377040012 -1.10216745962352e-10 -0.00244344795142061 -0.00050482242870841 0.00499561828207267 -0.0306283972854203 -0.0254366123251357 0.00517678262099923 -0.040683275735374 -0.0189413913265776 1.07372551115811e-06 -0.0429100600192054 -0.00095376227714254 -0.0416864849991976 -0.00783958382339565 -0.0118572436204681 0.00186417408970807 -0.0340820223009558 -0.0346115780379887 0.001017440143549 0.00699767044576656 2.70454103827018e-05 -0.0286877494058765 -0.0306012863119923 7.80033546595769e-05 -0.000435058276219398 -0.00801256986941854 -0.0152885255197635 -0.0095260936670378 0.00226308266744684 0.0309896581298151 7.77263120949337e-06 1.73270597201317e-06 1.19799577907199e-09 0 -0.577731335904076
"12" -0.0277385821681258 2.34626585274019e-05 9.08225642038188e-05 -6.93985195969072e-05 -4.28082401904566e-06 6.23430297684285e-06 9.60759065101289e-05 -0.000273044388674254 -0.025744649630074 -6.77039766839583e-07 5.09775884587825e-12 -0.000285610825531009 -0.00953667340862108 -0.00956433038549459 -0.0176993951528927 -4.71825563164659e-10 -0.00243126120357281 -0.000503981758695973 0.0027549403123712 -0.0246544318560434 -0.0243909805741012 0.00282176856042878 -0.0355486423620132 -0.0184505237452166 1.42944005028264e-07 -0.0375021524540924 -0.000952788701823636 -0.0362101455896375 -0.00777082587647757 -0.0117001963439497 0.000849691121518004 -0.0322921169607804 -0.0327148961432277 0.00101619670454002 0.00694017382708771 1.70742054658631e-05 -0.0235518742732427 -0.0261880446296907 7.91916388976592e-05 -0.000300280245162102 -0.0100172253819159 -0.0104938381436308 -0.0115295119929285 0.00195206428863649 0.0303779629650631 9.00961854812657e-06 1.81733756485342e-06 1.55382468453658e-09 0 -0.559977705840153
"13" -0.0400401775109895 2.32123169083076e-05 5.38006300094152e-05 -6.73230748507537e-05 -1.73464087148151e-06 6.36869649505933e-06 -7.38379674815122e-06 -0.000256331421009062 -0.0203820504024421 -9.9096228815822e-07 7.43842301180956e-12 -0.00013045825045825 -0.00690232136673207 -0.00736092666866862 -0.0141824235436197 -6.92725005953764e-10 -0.00241913523707737 -0.000503142488588611 0.00143830968008141 -0.01984554560439 -0.0233879407327799 0.00141195956511326 -0.0310579431175571 -0.0179692981909783 -8.16650697624808e-08 -0.0327734362391362 -0.000951789665832828 -0.0314524326032479 -0.00769984477775032 -0.0115452291302321 0.00038943264637703 -0.0305936220434527 -0.0309212199037899 0.00101492199428789 0.0068783663351722 1.07787629739519e-05 -0.0192423888488915 -0.0223025141243995 7.95632597158763e-05 -0.000205277289633825 -0.0111888943842552 -0.00720482792648566 -0.0126794803788572 0.00172197873673582 0.0295443913581718 1.02167877323748e-05 1.89114140293941e-06 1.95518895214914e-09 0 -0.547912667528571
"14" -0.0477753931124296 2.26975697285679e-05 2.53743904073467e-05 -6.54164816821825e-05 -1.10003660384948e-06 6.38744719646306e-06 -8.4601922509914e-05 -0.000236182403957748 -0.0161475233189072 -1.19173656708347e-06 8.95555810798509e-12 -5.96017944471928e-05 -0.00499580055969598 -0.00566519525262706 -0.0113641903735825 -8.36287982612579e-10 -0.00240706974890162 -0.000502304616071961 0.000663200683358942 -0.0159746277886356 -0.0224259403653815 0.000566733223517281 -0.0271332248066697 -0.0174988951493264 -1.66846481198e-07 -0.0286402098470135 -0.000950775193772175 -0.0273195939416095 -0.00762780718354524 -0.0113923144303034 0.000166041614006129 -0.0289831533210474 -0.0292254164408271 0.00101362874723653 0.00681427239424826 6.80529208165494e-06 -0.0156747960871544 -0.0189377007101357 7.93246626413859e-05 -0.000140250099344972 -0.011798003089848 -0.00494704507899896 -0.013253622125096 0.00154899523607617 0.0285765788062064 1.13870744167845e-05 1.95687600847881e-06 2.40058005744424e-09 0 -0.539256177928275
"15" -0.0531851650820134 2.19728987019218e-05 3.66294613305296e-06 -6.36866664743146e-05 -1.56500723143998e-06 6.31611287268846e-06 -0.000138778680406941 -0.000213955752792175 -0.0127843514328474 -1.33526488665338e-06 1.00619489830163e-11 -2.73088913564073e-05 -0.00361619184486787 -0.00436057206243546 -0.00910630903772497 -9.41209051782483e-10 -0.00239506443747007 -0.0005014681388276 0.000204419699767804 -0.0128587757942239 -0.0215033951184743 5.67573893264362e-05 -0.0237044270693271 -0.0170397896039742 -1.98673858244723e-07 -0.0250282111275958 -0.00094975059945426 -0.0237298070127226 -0.00755533348859169 -0.0112414250595188 4.78508407241174e-05 -0.027456807590033 -0.0276223813218181 0.0010123237701167 0.00674897981018404 4.29771145468566e-06 -0.0127439135333637 -0.0160501264600634 7.86254349078682e-05 -9.67925679807489e-05 -0.0120298595227093 -0.00339620974229867 -0.0134421463461655 0.0014163150063707 0.0275341574424993 1.25163552832208e-05 2.01648662249748e-06 2.88837843833569e-09 0 -0.532460497036486
"16" -0.0576130831438721 2.10912965203499e-05 -1.27885483457431e-05 -6.21267824340497e-05 -2.62781495155074e-06 6.17769947677342e-06 -0.000174223446537389 -0.00019067145184781 -0.0100993386717369 -1.45534052828638e-06 1.10027207236981e-11 -1.26428899432225e-05 -0.0026179037705559 -0.00335693408242275 -0.0072974891710061 -1.0309598960281e-09 -0.00238311900267837 -0.000500633054536158 -7.08132803685156e-05 -0.0103507281540001 -0.020618731852516 -0.000256215646399093 -0.0207094022622435 -0.0165920533462338 -2.25099604486021e-07 -0.0218720068388598 -0.000948718338045681 -0.0206118158769224 -0.00748271804765085 -0.0110925341929761 -2.22344594659196e-05 -0.0260105018898087 -0.0261071508519429 0.00101101027312657 0.00668301571973057 2.71538538364946e-06 -0.0103473267612445 -0.0135853851918101 7.75762749443025e-05 -6.71150544146318e-05 -0.0120112409929951 -0.00233168341868019 -0.0133752039210688 0.00131230953111502 0.0264572565914688 1.36024974093326e-05 2.07135025056223e-06 3.41691495333327e-09 0 -0.526516830244401
"17" -0.0618248541831439 2.00996521912746e-05 -2.51206411707304e-05 -6.07231457887523e-05 -3.98190586439414e-06 5.99152716645786e-06 -0.000195246923104805 -0.000167078545630791 -0.00794610798999621 -1.5714621795599e-06 1.19255724972564e-11 -5.81476631399745e-06 -0.0018954360417216 -0.00258478140222825 -0.00584839841771742 -1.11917056817355e-09 -0.00237123314589951 -0.00049979936087929 -0.000241187421975515 -0.00833190292091454 -0.0197704131255382 -0.000455753835676069 -0.0180934370514679 -0.016155540490406 -2.53465884656071e-07 -0.0191141743688313 -0.000947679179779669 -0.0179036423117579 -0.00741006811784661 -0.0109456153608757 -7.02876287484999e-05 -0.0246401659558779 -0.0246749606258479 0.00100968936700096 0.0066165882627635 1.71601099991546e-06 -0.00839359434131451 -0.0114887378758188 7.62605144010584e-05 -4.59619667170935e-05 -0.0118288985197808 -0.0016016634688744 -0.0131418610568062 0.00122896757412936 0.0253726463049156 1.46446951613425e-05 2.12245346004505e-06 3.98451209160362e-09 0 -0.52080220639798
"18" -0.0662188343015714 1.90373039930473e-05 -3.42254749158397e-05 -5.94594619767456e-05 -5.44564318228323e-06 5.77314654214294e-06 -0.000205629428504366 -0.000143714342599016 -0.0062126597595139 -1.69402521080564e-06 1.29073810632048e-11 -2.67756311853068e-06 -0.00137253582543731 -0.0019906490547097 -0.00468744762557395 -1.21324991141301e-09 -0.00235940656998468 -0.000498967055540875 -0.000352492679395364 -0.00670686872453853 -0.0189569498606747 -0.000591462624050792 -0.0158085671432301 -0.0157299951971787 -2.73374413074626e-07 -0.0167044389844572 -0.000946632920174508 -0.0155514226553755 -0.00733738718888799 -0.0108006424438956 -0.000106872476933306 -0.0233418430690361 -0.0233212712274441 0.00100836097358011 0.00654973241872483 1.08472273243935e-06 -0.00680410003222579 -0.00970920492586654 7.47423222102627e-05 -3.20262125519871e-05 -0.0115418482626799 -0.00109989222290594 -0.0128027238998948 0.00116078217673336 0.0242978902885434 1.56430309457279e-05 2.17051230010109e-06 4.58951000701401e-09 0 -0.514959058302143
"19" -0.0709680331226162 1.79361575408005e-05 -4.08054739376735e-05 -5.83192381851287e-05 -6.91464945295713e-06 5.53464379909902e-06 -0.000208436669528763 -0.000120954241173457 -0.00481260712578554 -1.82828265495113e-06 1.39933392510711e-11 -1.29444672621897e-06 -0.000994081276531131 -0.00153343910320001 -0.00375730171617226 -1.3175650510633e-09 -0.00234763897926135 -0.000498136136207815 -0.000431414330719864 -0.00539882552454806 -0.0181769078976228 -0.000692661598533958 -0.0138128483629189 -0.0153151182174493 -2.96005567176994e-07 -0.014598843206079 -0.000945578854458264 -0.0135083654726962 -0.00726462932368034 -0.0106575896686007 -0.000137535426460444 -0.022111743674121 -0.0220417773470304 0.00100702443098381 0.00648240442211227 6.8623453704506e-07 -0.00551276840044016 -0.00820116036304214 7.30718402360848e-05 -2.24533581758358e-05 -0.0111901747925966 -0.000755490886120191 -0.0123989658705271 0.0011039509251829 0.0232443145312047 1.65981643806028e-05 2.21605636727515e-06 5.23028415497342e-09 0 -0.508805346744827
"20" -0.076113785892444 1.68214477917675e-05 -4.54168567198792e-05 -5.72870208927089e-05 -8.33099969252849e-06 5.28515774448143e-06 -0.000206033458127268 -9.90523499512528e-05 -0.00367875630229059 -1.97559174917763e-06 1.5193279314758e-11 -6.40038883975038e-07 -0.000720119698666255 -0.00118153010088152 -0.00301202167110481 -1.43313591515909e-09 -0.00233593007952935 -0.000497306600570521 -0.000493630013993271 -0.00434592753676221 -0.0174289103890044 -0.000776666959858454 -0.0120696412244202 -0.0149106041251197 -3.26100954985931e-07 -0.0127589737842723 -0.000944516069526647 -0.0117338253782133 -0.00719173167433914 -0.0105164316028899 -0.000165607917306909 -0.0209462678480357 -0.0208324061609586 0.00100567886330239 0.00641453756100847 4.34436279008576e-07 -0.00446475296300556 -0.00692462011955471 7.12887324021065e-05 -1.45854988593155e-05 -0.010801158554624 -0.000520329853202497 -0.0119585860747772 0.00105580161510413 0.0222190818557052 1.75111181814491e-05 2.25948721567218e-06 5.9052565048308e-09 0 -0.502269615099035
"21" -0.0816248641858471 1.57126657183574e-05 -4.84978375850733e-05 -5.63488665891785e-05 -9.66573983739074e-06 5.03146084011737e-06 -0.000200184226963882 -7.81724257206242e-05 -0.00275840518139092 -2.13559098793216e-06 1.65106693582874e-11 -2.970224225522e-07 -0.000521739030476507 -0.000910607598643666 -0.00241481407798579 -1.56026418175645e-09 -0.00232427957805527 -0.000496478446323167 -0.000547993209813132 -0.00349838900428018 -0.0167116375084313 -0.000853263824211708 -0.0105469552092494 -0.014516158374739 -3.56810456551515e-07 -0.0111512722482665 -0.000943443595487666 -0.0101925009822425 -0.00711863085639222 -0.0103771431514931 -0.000192546051522635 -0.0198420083924884 -0.0196893092897481 0.0010043233716948 0.00634606984836878 2.74979794874961e-07 -0.00361484055787589 -0.00584493219916515 6.94248396312986e-05 -7.18417394782948e-06 -0.0103932125164203 -0.000360776883538608 -0.0115004651804326 0.00101443238825197 0.0212265154953621 1.83831423521905e-05 2.3011154714343e-06 6.61290163817942e-09 0 -0.49534666510951
"22" -0.0874343884065198 1.46245128529489e-05 -5.03923866814167e-05 -5.54924821282642e-05 -1.09077897395841e-05 4.7784701305078e-06 -0.00019217215732387 -5.8411464876264e-05 -0.00200994311284036 -2.30625488790238e-06 1.78944131692979e-11 -1.36420374153979e-07 -0.000378076174869358 -0.000701997467402586 -0.00193622936085994 -1.69592018486042e-09 -0.00231268718356608 -0.000495651671163823 -0.000599200232456622 -0.002816157202802 -0.0160238249766978 -0.000927589079725722 -0.00921686495831483 -0.0141315047479558 -3.88206230808818e-07 -0.00974642641997233 -0.000942360487933078 -0.00885373689033491 -0.0070452713932511 -0.010239699551521 -0.000219076738200985 -0.0187957456649748 -0.0186088523028945 0.00100295713689682 0.00627695777546908 1.74015038149451e-07 -0.00292596155915278 -0.00493229730015062 6.75059915241841e-05 -1.32600802198959e-05 -0.00997858437027162 -0.000239993295615569 -0.0110372004257626 0.000978479026734472 0.020268994985298 1.92156223743795e-05 2.3411857127785e-06 7.35175004783095e-09 0 -0.488068375589533
"23" -0.0934625924710982 1.35678229105169e-05 -5.13715008650882e-05 -5.47072266013729e-05 -1.20559322625787e-05 4.52967157491084e-06 -0.000182910667192916 -3.98179877487999e-05 -0.00140032568842289 -2.49036836087975e-06 1.95103932913785e-11 -7.48215176825062e-08 -0.000274038370503837 -0.000541341717789399 -0.00155268285797006 -1.85030356436774e-09 -0.00230115260624242 -0.000494826272794526 -0.000649688082953674 -0.00226699414590059 -0.0153642620657255 -0.00100218845126238 -0.00805499090807994 -0.0137563879832741 -4.2401030691111e-07 -0.00851883060244554 -0.00094126587399349 -0.00769090950669115 -0.00697161002708682 -0.0101040763680657 -0.000245853495097093 -0.0178044388762095 -0.0175876034146896 0.0010015794748183 0.00620718270360088 1.10165782530837e-07 -0.00236783767808617 -0.00416123129250295 6.55532690511167e-05 7.34696798691716e-06 -0.00956543635218386 -0.000181846948507803 -0.0105770196089359 0.00094693920079082 0.0193476187132562 2.00100121954251e-05 2.37989500830406e-06 8.12038985007582e-09 0 -0.480484671077728
"24" -0.0996296890109071 1.25503548020262e-05 -5.16491632111855e-05 -5.39839943813188e-05 -1.31140821911661e-05 4.28746827000743e-06 -0.000173037664541016 -2.24056409596549e-05 -0.000903169869986344 -2.67832717522416e-06 2.10229068571799e-11 -4.05951675775216e-08 -0.00019868232210251 -0.000417590239166921 -0.00124527807572697 -2.00229645274914e-09 -0.00228967555771146 -0.000494002248921299 -0.000700662094337192 -0.00182494254041771 -0.0147317892551584 -0.00107817731707049 -0.00704004463936521 -0.0133905727258322 -4.6364088928173e-07 -0.00744611383335002 -0.000940158965524723 -0.00668089466249717 -0.00689761650679861 -0.00997024948985781 -0.000273380892508168 -0.0168652151872952 -0.016622321854346 0.00100018985082013 0.00613675120059241 6.97305823160911e-08 -0.00191579309996069 -0.00351001481977866 6.35839640974731e-05 -1.05475868785406e-05 -0.0091590389742398 -0.000109806990465092 -0.0101255019006423 0.000919056622726043 0.0184626447160464 2.07677904117045e-05 2.4174055746147e-06 8.91746701947423e-09 0 -0.472651857021595
"25" -0.105862505817756 1.15774433836114e-05 -5.13938190422105e-05 -5.33150338861081e-05 -1.40889168780647e-05 4.05345943606826e-06 -0.000162990234074209 -6.16321044451609e-06 -0.000497310307620086 -2.87686192319603e-06 2.27658624470812e-11 -1.574553032139e-08 -0.000144080315317661 -0.000322238863158349 -0.000998874243656648 -2.17216018296614e-09 -0.00227825575103972 -0.000493179597254136 -0.00075256596301559 -0.00146910295741724 -0.0141252958162329 -0.00115581059409417 -0.00615343340525413 -0.0130338409046315 -5.05107501610315e-07 -0.00650872910714753 -0.000939039055159633 -0.00580360676961489 -0.00682327262360993 -0.00983819512497864 -0.000301936922329493 -0.0159753584854111 -0.0157099465571964 0.000998787872609018 0.00606569240509259 4.40338187374095e-08 -0.00154974620411034 -0.00296017685006226 6.1612345496449e-05 4.6520657214778e-06 -0.00876286285485585 -8.78057303008798e-05 -0.00968595488066028 0.000894248707663231 0.0176137686646023 2.14904332025904e-05 2.453852942774e-06 9.74168460659308e-09 0 -0.464625853224556
